municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 1,2024-10,0.0,9.0,-63.2585695,-32.4092613,691.3502559952874,129.41123956955633,3358.1221765286723,-63.25,-32.5,294.96649169921875,279.9410095214844,0.0,290.8768310546875,299.1490478515625,,4.740966118711357,1.0,10.0,-2.4888250562879773e-06,2.226476372612865,0.7005187988281136,3.719032796223985,-0.6831448025173472,1,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,6.0,242.0,413.0,1.0,5.0,236.0,171.0,103.25,280.78155517578125,283.1638702392578,274.78204345703125,277.9417694091797,0.0,0.0,3.635883331298828e-06,7.271766662597656e-06,278.4464111328125,280.1461608886719,284.79901123046875,288.1373687744141,2.227637390659072,2.696432257593462,-4.332153885452836e-06,-4.332153885452836e-06,-1.4154557828549984e-05,-2.830911565709997e-05,-1.6916831687644844,-2.391112693504067,-1.3239750614872605,-1.5792529522931034,-0.6310906304253194,-2.0041732449001586,-4.452085141782391,-3.664224039713531,1.0,1.0,0.0,2.0,2.0,2.0
MUNICERCA 1,2024-11,0.0,56.0,-63.2549011,-32.4069726,983.6023585121426,79.10557119508975,3059.3412973570003,-63.25,-32.5,297.29705810546875,289.4715576171875,0.0,292.352294921875,303.4739990234375,,3.463722056309987,23.0,11.0,0.0,0.5359971788194571,0.5437418619791856,0.7624220106336566,0.4344394259982778,1,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,2.0,7.0,243.0,1.0,1.0,5.0,236.0,60.75,294.96649169921875,287.8740234375,279.9410095214844,277.3615264892578,0.0,0.0,0.0,0.0,290.8768310546875,284.66162109375,299.1490478515625,291.9740295410156,4.740966118711357,3.4843017546852146,-2.4888250562879773e-06,-2.4888250562879773e-06,-3.4104894708704067e-06,-6.8209789417408135e-06,2.226476372612865,0.26739660192419024,0.7005187988281136,-0.31172813132957344,3.719032796223985,1.5439710828993327,-0.6831448025173472,-2.567614972149869,5.0,1.0,1.0,6.0,7.0,7.0
MUNICERCA 1,2024-12,0.5,25.5,-63.26986445,-32.4093455,774.5944100365122,252.43936010557542,3742.9250442450625,-63.25,-32.5,295.8100128173828,287.24476623535156,0.0,290.39210510253906,301.48370361328125,,1.814391219670222,26.5,12.0,-6.83499707116021e-05,-1.1944320678710767,-2.148389350043402,-1.4626459757486714,-1.1125298394097172,2,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,2.0,3.0,8.0,1.0,1.0,1.0,5.0,2.0,297.29705810546875,296.13177490234375,289.4715576171875,284.70628356933594,0.0,0.0,0.0,0.0,292.352294921875,291.61456298828125,303.4739990234375,301.3115234375,3.463722056309987,4.102344087510672,0.0,0.0,-1.2444125281439886e-06,-2.4888250562879773e-06,0.5359971788194571,1.381236775716161,0.5437418619791856,0.6221303304036496,0.7624220106336566,2.2407274034288207,0.4344394259982778,-0.12435268825953472,1.0,5.0,1.0,6.0,7.0,7.0
MUNICERCA 1,2025-01,0.45454545454545453,37.72727272727273,-63.265727127272726,-32.40617496363637,1077.4448735068966,137.63970353565676,3135.096847685907,-63.25,-32.5,298.428691517223,292.09350031072444,6.599859757856889e-05,294.24205988103694,304.01880437677556,,1.8356110748899825,22.545454545454547,1.0,-7.385035556574863e-05,-0.10201391354956452,0.6025654494160438,0.5383844549005775,-0.496424942787247,11,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,3.0,4.0,5.0,2.0,1.0,1.0,1.0,1.25,295.8100128173828,296.5535354614258,287.24476623535156,288.35816192626953,0.0,0.0,0.0,0.0,290.39210510253906,291.37220001220703,301.48370361328125,302.4788513183594,1.814391219670222,2.6390566379901044,-6.83499707116021e-05,-6.83499707116021e-05,-3.417498535580105e-05,-6.83499707116021e-05,-1.1944320678710767,-0.3292174445258098,-2.148389350043402,-0.8023237440321083,-1.4626459757486714,-0.3501119825575074,-1.1125298394097172,-0.3390452067057197,0.0,1.0,5.0,1.0,6.0,6.0
MUNICERCA 1,2025-02,0.45454545454545453,36.61363636363637,-63.26116779545455,-32.40462294545454,1224.6580491182128,128.07220262981087,2933.7052842183025,-63.25,-32.5,297.95918759432703,293.1220703125,0.0001810301433910023,294.1471453579989,303.6671447753906,,2.4226400818202394,16.90909090909091,2.0,3.6110179592864753e-06,0.8228471235795418,1.8071322405779866,1.3821171924321296,0.586508137609826,44,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,13.0,14.0,15.0,11.0,2.0,1.0,1.0,3.75,298.428691517223,297.1193521673029,292.09350031072444,289.669133273038,6.599859757856889e-05,6.599859757856889e-05,3.2999298789284445e-05,6.599859757856889e-05,294.24205988103694,292.317082491788,304.01880437677556,302.7512539950284,1.8356110748899825,1.8250011472801022,-7.385035556574863e-05,-7.385035556574863e-05,-7.110016313867536e-05,-0.00014220032627735072,-0.10201391354956452,-0.6482229907103206,0.6025654494160438,-0.7729119503136792,0.5383844549005775,-0.46213076042404694,-0.496424942787247,-0.8044773910984822,3.0,0.0,1.0,3.0,4.0,4.0
MUNICERCA 1,2025-03,0.5116279069767442,37.174418604651166,-63.263786694186045,-32.40558525813953,1131.4873068448733,143.7015930999667,3095.8083464196716,-63.25,-32.5,295.63502360499183,291.550019020258,0.000499941581903502,292.7320854719295,300.61969490938407,,2.8370505718224592,15.011627906976743,3.0,0.0002663657236058172,-1.1540939081341548,-0.07999119853069105,-0.41256588222033785,-1.792363369043895,86,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,55.0,57.0,58.0,44.0,11.0,2.0,1.0,14.5,297.95918759432703,298.19393955577505,293.1220703125,292.60778531161225,0.0001810301433910023,0.0001810301433910023,0.0001235143704847856,0.0002470287409695712,294.1471453579989,294.1946026195179,303.6671447753906,303.84297457608307,2.4226400818202394,2.129125578355111,3.6110179592864753e-06,3.6110179592864753e-06,-3.511966880323108e-05,-7.023933760646216e-05,0.8228471235795418,0.3604166050149886,1.8071322405779866,1.2048488449970152,1.3821171924321296,0.9602508236663536,0.586508137609826,0.04504159741128949,25.0,3.0,0.0,28.0,28.0,28.0
MUNICERCA 1,2025-04,0.6818181818181818,34.13636363636363,-63.265347931818184,-32.40665801363636,1017.9456521168005,150.71569458871835,3263.0603857596757,-63.25,-32.5,290.00418368252843,285.0084616921165,5.533478476784446e-05,285.8955452658913,296.58218522505325,,1.7691815972086913,11.909090909090908,4.0,-6.133071030665812e-05,-0.9428219268951146,-1.1340329487232632,-1.759071391198776,0.1731243197765428,22,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,130.0,141.0,143.0,86.0,44.0,11.0,2.0,35.75,295.63502360499183,296.7971055996594,291.550019020258,292.336044666379,0.000499941581903502,0.000499941581903502,0.00034048586264725215,0.0006809717252945043,292.7320854719295,293.43961541496424,300.61969490938407,302.14341984238735,2.8370505718224592,2.6298453268213495,0.0002663657236058172,0.0002663657236058172,0.00013498837078255185,0.0002699767415651037,-1.1540939081341548,-0.1656233922773065,-0.07999119853069105,0.8635705210236477,-0.41256588222033785,0.4847756551058959,-1.792363369043895,-0.6029276157170345,52.0,25.0,3.0,77.0,80.0,80.0
MUNICERCA 1,2025-05,0.3333333333333333,29.666666666666668,-63.26480693333334,-32.40602116666667,1113.0109831200916,53.67632234434112,3019.7816924210765,-63.25,-32.5,291.7303975423177,288.9733072916667,1.633167266845703e-05,289.9639485677083,294.4685770670573,,1.37605252774802,13.0,5.0,-3.186537895673587e-05,1.7355859073591848,2.340937937041872,2.506782738956398,0.7357998318142146,3,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,108.0,152.0,163.0,22.0,86.0,44.0,11.0,40.75,290.00418368252843,292.81960364376016,285.0084616921165,288.27924035618724,5.533478476784446e-05,5.533478476784446e-05,0.0002776381833356732,0.0005552763666713464,285.8955452658913,289.3138153689104,296.58218522505325,298.60094006721863,1.7691815972086913,2.303116084515575,-6.133071030665812e-05,-6.133071030665812e-05,0.00010251750664957952,0.00020503501329915903,-0.9428219268951146,-1.0484579175146347,-1.1340329487232632,-0.6070120736269772,-1.759071391198776,-1.085818636709557,0.1731243197765428,-0.809619524633676,18.0,52.0,25.0,70.0,95.0,95.0
MUNICERCA 2,2023-12,0.0,12.0,-63.2554567,-32.3984587,1907.9406966694607,76.47290787160424,2123.4885910794233,-63.25,-32.5,296.3070373535156,286.1195068359375,1.430511474609375e-06,292.5663146972656,301.5145263671875,,4.102051466914432,31.0,12.0,-1.7894638909233943e-06,-0.8815789116753194,-2.2680901421441035,-0.21507059733073675,-1.7832255045572651,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,,,,,,,,,296.3070373535156,297.59814834594727,286.1195068359375,288.72357177734375,1.430511474609375e-06,1.430511474609375e-06,1.0132789611816406e-06,2.0265579223632812e-06,292.5663146972656,293.4460792541504,301.5145263671875,303.1239433288574,4.102051466914432,3.660678394586064,-1.7894638909233943e-06,-1.7894638909233943e-06,-2.001501895763256e-06,-4.003003791526512e-06,-0.8815789116753194,-0.37869415283201846,-2.2680901421441035,-0.685096373381441,-0.21507059733073675,0.3005952340585196,-1.7832255045572651,-1.137504662407757,,,,,,
MUNICERCA 2,2024-01,0.5,35.75,-63.254549725000004,-32.39856035,1911.9928548415437,90.72126200917123,2127.594540679052,-63.25,-32.5,298.8892593383789,291.32763671875,5.960464477539062e-07,294.32584381103516,304.73336029052734,,3.219305322257697,18.5,1.0,-2.2135399006031175e-06,0.12419060601128251,0.8978973953812215,0.816261065447776,-0.49178382025824874,4,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,,,,1.0,,,,,296.3070373535156,297.59814834594727,286.1195068359375,288.72357177734375,1.430511474609375e-06,1.430511474609375e-06,1.0132789611816406e-06,2.0265579223632812e-06,292.5663146972656,293.4460792541504,301.5145263671875,303.1239433288574,4.102051466914432,3.660678394586064,-1.7894638909233943e-06,-1.7894638909233943e-06,-2.001501895763256e-06,-4.003003791526512e-06,-0.8815789116753194,-0.37869415283201846,-2.2680901421441035,-0.685096373381441,-0.21507059733073675,0.3005952340585196,-1.7832255045572651,-1.137504662407757,2.0,,,,,
MUNICERCA 2,2024-02,0.42105263157894735,43.78947368421053,-63.25124468947369,-32.39478443157895,2408.9814858540203,84.65943231246334,1752.7380661337054,-63.25,-32.5,296.79983199270146,292.5052795410156,0.0002604409268027858,292.86547690943667,302.67865632709703,,1.9660664072152911,17.842105263157894,2.0,7.950269687942595e-05,-1.4080399838572153,-0.5648013585259802,-1.4588428757576433,-1.0495323731420465,19,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,5.0,,,4.0,1.0,,,,298.8892593383789,297.59814834594727,291.32763671875,288.72357177734375,5.960464477539062e-07,5.960464477539062e-07,1.0132789611816406e-06,2.0265579223632812e-06,294.32584381103516,293.4460792541504,304.73336029052734,303.1239433288574,3.219305322257697,3.660678394586064,-2.2135399006031175e-06,-2.2135399006031175e-06,-2.001501895763256e-06,-4.003003791526512e-06,0.12419060601128251,-0.37869415283201846,0.8978973953812215,-0.685096373381441,0.816261065447776,0.3005952340585196,-0.49178382025824874,-1.137504662407757,15.0,2.0,,17.0,,
MUNICERCA 2,2024-03,0.39436619718309857,37.04225352112676,-63.25049866901408,-32.39586793943662,2311.887851517603,67.4494749658802,1859.679756482281,-63.25,-32.5,296.69091152137435,291.99711286517936,0.00017957116516543106,293.01247782102774,302.3134649572238,,2.5084286164519436,21.929577464788732,3.0,-2.078136927644972e-05,0.9196663010288286,1.1771726414258137,0.70762753513995,1.2968508947747581,71,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,23.0,24.0,,19.0,4.0,1.0,,,296.79983199270146,297.8445456655402,292.5052795410156,291.9164581298828,0.0002604409268027858,0.0002604409268027858,0.00013051848662526985,0.0002610369732505397,292.86547690943667,293.5956603602359,302.67865632709703,303.7060083088122,1.9660664072152911,2.592685864736494,7.950269687942595e-05,7.950269687942595e-05,3.8644578489411414e-05,7.728915697882283e-05,-1.4080399838572153,-0.6419246889229664,-0.5648013585259802,0.16654801842762063,-1.4588428757576433,-0.32129090515493364,-1.0495323731420465,-0.7706580967001476,85.0,15.0,2.0,100.0,102.0,102.0
MUNICERCA 2,2024-04,0.3884297520661157,34.81818181818182,-63.25019656280992,-32.395053243801655,2408.340211300462,65.50360854438124,1784.0896980014786,-63.25,-32.5,290.69494553242833,286.5887017368285,0.00017742381608190617,286.7269448673024,294.751735014074,,3.459280044550335,9.0,4.0,2.689038783762608e-05,-0.12760284408688605,0.35191005103115225,-0.6848520449303889,-1.4118995816099784,121,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,90.0,94.0,95.0,71.0,19.0,4.0,1.0,23.75,296.69091152137435,296.7453717570379,291.99711286517936,292.2511962030975,0.00017957116516543106,0.00017957116516543106,0.00022000604598410841,0.00044001209196821683,293.01247782102774,292.9389773652322,302.3134649572238,302.4960606421604,2.5084286164519436,2.2372475118336173,-2.078136927644972e-05,-2.078136927644972e-05,2.9360663801488115e-05,5.872132760297623e-05,0.9196663010288286,-0.24418684141419333,1.1771726414258137,0.3061856414499167,0.70762753513995,-0.3756076703088466,1.2968508947747581,0.12365926081635581,311.0,85.0,15.0,396.0,411.0,411.0
MUNICERCA 2,2024-05,0.0,51.0,-63.250993,-32.3966477,2189.5437772538803,101.54422531005552,1902.2370545297786,-63.25,-32.5,286.0062255859375,278.25848388671875,2.1696090698242188e-05,282.65203857421875,290.5701904296875,,3.45321145724592,2.0,5.0,-2.1814416956018518e-05,-2.8479422110098653,-2.236483651620347,-2.664479799623848,-4.16374873408563,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,192.0,211.0,215.0,121.0,71.0,19.0,4.0,53.75,290.69494553242833,293.69292852690137,286.5887017368285,289.29290730100394,0.00017742381608190617,0.00017742381608190617,0.0001784974906236686,0.0003569949812473372,286.7269448673024,289.86971134416507,294.751735014074,298.53259998564886,3.459280044550335,2.9838543305011394,2.689038783762608e-05,2.689038783762608e-05,3.0545092805881805e-06,6.109018561176361e-06,-0.12760284408688605,0.3960317284709713,0.35191005103115225,0.7645413462284829,-0.6848520449303889,0.011387745104780578,-1.4118995816099784,-0.057524343417610146,411.0,311.0,85.0,722.0,807.0,807.0
MUNICERCA 2,2024-10,1.0,43.0,-63.2572204,-32.3896179,2878.5529510415977,104.69842874209772,1214.2304229806623,-63.25,-32.5,297.46038818359375,287.11163330078125,0.0,292.399169921875,304.7254638671875,,5.454507183872108,20.0,10.0,0.0,2.29718831380211,1.5368123372396099,4.181497531467016,0.989113701714416,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,122.0,193.0,212.0,1.0,121.0,71.0,19.0,53.0,286.0062255859375,288.35058555918295,278.25848388671875,282.42359281177363,2.1696090698242188e-05,2.1696090698242188e-05,9.955995339007418e-05,0.00019911990678014835,282.65203857421875,284.68949172076054,290.5701904296875,292.66096272188076,3.45321145724592,3.4562457508981277,-2.1814416956018518e-05,-2.1814416956018518e-05,2.5379854408037815e-06,5.075970881607563e-06,-2.8479422110098653,-1.4877725275483757,-2.236483651620347,-0.9422868002945973,-2.664479799623848,-1.6746659222771185,-4.16374873408563,-2.787824157847804,0.0,0.0,1.0,0.0,1.0,1.0
MUNICERCA 2,2025-01,1.0,34.0,-63.24613915,-32.39406355,2623.4101206274695,23.549337596636917,1723.9588459067159,-63.25,-32.5,298.61358642578125,294.178955078125,1.0728836059570312e-06,294.1558837890625,305.0698699951172,,1.374963643139422,27.0,1.0,-1.3105516080503111e-05,0.6144299542462193,1.9351661964699076,0.7655011212384295,0.7880868417245495,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,2.0,123.0,194.0,1.0,1.0,121.0,71.0,48.5,297.46038818359375,291.7333068847656,287.11163330078125,282.68505859375,0.0,0.0,1.0848045349121094e-05,2.1696090698242188e-05,292.399169921875,287.5256042480469,304.7254638671875,297.6478271484375,5.454507183872108,4.4538593205590145,0.0,0.0,-1.0907208478009259e-05,-2.1814416956018518e-05,2.29718831380211,-0.27537694860387774,1.5368123372396099,-0.34983565719036847,4.181497531467016,0.7585088659215842,0.989113701714416,-1.5873175161856068,3.0,1.0,1.0,4.0,5.0,5.0
MUNICERCA 2,2025-02,0.5714285714285714,29.571428571428573,-63.25059904285714,-32.39564182857143,2314.998700693036,53.21619276005347,1809.9628854542086,-63.25,-32.5,299.0847821916853,293.48514229910717,0.00029386792864118306,295.2683541434152,304.8035147530692,,3.2193281118788315,19.714285714285715,2.0,-6.528026843197131e-05,1.4732348245287636,1.22143131639593,1.5629429408482127,1.6415548011739491,7,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,3.0,4.0,125.0,2.0,1.0,1.0,121.0,31.25,298.61358642578125,298.0369873046875,294.178955078125,290.6452941894531,1.0728836059570312e-06,1.0728836059570312e-06,5.364418029785156e-07,1.0728836059570312e-06,294.1558837890625,293.27752685546875,305.0698699951172,304.89766693115234,1.374963643139422,3.4147354135057655,-1.3105516080503111e-05,-1.3105516080503111e-05,-6.552758040251556e-06,-1.3105516080503111e-05,0.6144299542462193,1.4558091340241646,1.9351661964699076,1.7359892668547587,0.7655011212384295,2.473499326352723,0.7880868417245495,0.8886002717194827,12.0,3.0,1.0,15.0,16.0,16.0
MUNICERCA 2,2025-03,0.5,42.25,-63.249873474999994,-32.39483384166667,2433.541665383459,70.6165063005662,1750.4020942342565,-63.25,-32.5,296.4872360229492,292.65370686848956,0.00034760435422261554,293.53507232666016,301.72525787353516,,2.6806845109902273,13.833333333333334,3.0,0.00013634717022931135,-0.5906070285373252,0.5983545939127595,0.09837113368658852,-0.7154015435112863,12,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,9.0,10.0,11.0,7.0,2.0,1.0,1.0,2.75,299.0847821916853,298.84918430873324,293.48514229910717,293.83204868861606,0.00029386792864118306,0.00029386792864118306,0.00014747040612357005,0.0002949408122471401,295.2683541434152,294.71211896623885,304.8035147530692,304.9366923740932,3.2193281118788315,2.297145877509127,-6.528026843197131e-05,-6.528026843197131e-05,-3.919289225623721e-05,-7.838578451247442e-05,1.4732348245287636,1.0438323893874915,1.22143131639593,1.5782987564329187,1.5629429408482127,1.1642220310433211,1.6415548011739491,1.2148208214492493,48.0,12.0,3.0,60.0,63.0,63.0
MUNICERCA 2,2025-04,0.25,36.5,-63.25092875,-32.396170025,2273.410234062802,60.65529228126969,1902.7268200416843,-63.25,-32.5,289.2600746154785,284.51210021972656,4.932284355163574e-06,285.6466751098633,295.14222717285156,,2.166968284888203,9.625,4.0,-2.8419319545019934e-05,-1.32377418722686,-1.3728549777015076,-1.3909280847620096,-0.5183896665219834,8,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,19.0,21.0,22.0,12.0,7.0,2.0,1.0,5.5,296.4872360229492,297.7860091073172,292.65370686848956,293.06942458379837,0.00034760435422261554,0.00034760435422261554,0.0003207361414318993,0.0006414722828637986,293.53507232666016,294.4017132350377,301.72525787353516,303.26438631330217,2.6806845109902273,2.95000631143453,0.00013634717022931135,0.00013634717022931135,3.553345089867002e-05,7.106690179734004e-05,-0.5906070285373252,0.44131389799571924,0.5983545939127595,0.9098929551543448,0.09837113368658852,0.8306570372674006,-0.7154015435112863,0.46307662883133144,95.0,48.0,12.0,143.0,155.0,155.0
